249	0	0	0	0	0	1	1	0	0	1	0	0	
250	1	1	0	0	1	0	0	1	1	1	0	1	
251	0	1	0	1	0	1	0	0	1	1	1	1	
252	0	1	1	1	0	1	1	1	0	1	1	1	
253	0	1	1	1	1	0	0	1	0	0	0	0	
254	0	1	0	0	0	0	0	1	1	0	0	0	
255	1	0	0	1	1	1	1	0	0	0	0	0	
256	1	0	0	1	1	0	1	0	1	1	1	0	
257	1	1	0	1	1	1	1	0	0	0	1	0	
258	0	1	0	0	0	0	0	1	0	1	1	0	
259	1	1	0	0	1	1	0	1	0	0	0	0	
260	0	0	1	0	0	1	1	1	0	0	0	0	
261	0	0	0	0	0	1	1	1	1	1	1	0	
262	1	1	1	0	0	0	1	1	0	1	1	1	
263	1	1	0	1	0	1	1	1	1	1	0	1	
264	0	1	1	0	1	1	0	0	1	1	0	0	
265	0	1	0	1	1	0	1	1	0	0	0	0	
266	0	1	1	0	0	0	1	1	0	0	1	1	
267	0	1	1	0	0	0	1	0	0	0	1	1	
268	1	0	0	1	0	0	1	0	0	0	1	0	
269	1	0	0	1	1	1	1	1	1	1	1	1	
270	0	1	1	1	1	0	0	1	1	0	0	0	
271	1	1	1	1	0	0	1	1	0	1	0	0	
272	0	1	0	0	0	0	1	0	1	1	1	0	
273	0	1	1	0	0	0	0	0	0	0	1	0	
274	1	0	0	1	0	0	1	1	0	1	1	1	
275	0	0	0	1	0	0	1	0	0	0	0	1	
276	1	1	1	1	0	1	0	0	0	0	0	0	
277	0	1	1	0	0	1	0	0	1	0	1	0	
278	0	1	0	0	0	0	1	0	0	1	1	0	
279	1	1	0	1	0	1	1	1	1	0	0	0	
280	1	1	1	1	1	1	1	0	1	1	1	1	
281	1	1	0	1	1	1	1	1	0	1	0	1	
282	0	0	1	1	0	0	0	0	1	1	0	0	
283	1	0	1	0	0	0	1	0	0	0	0	0	
284	0	1	1	0	0	1	0	1	1	1	1	0	
285	1	1	1	1	0	1	1	1	0	1	0	0	
286	1	0	0	1	1	0	1	0	1	0	1	0	
287	1	1	0	1	0	0	1	0	0	1	0	1	
288	0	0	0	0	0	1	1	1	1	0	1	0	
289	1	0	1	1	1	0	0	0	0	0	1	0	
290	1	1	0	1	0	0	1	0	0	0	1	0	
291	0	1	1	1	1	0	1	0	1	1	1	1	
292	1	1	1	0	0	1	1	1	0	0	1	1	
293	1	0	1	0	0	0	0	1	1	0	1	1	
294	0	0	1	0	1	0	1	1	0	1	0	1	
295	0	1	1	0	1	1	1	0	1	0	1	1	
296	0	1	1	1	1	1	0	1	1	0	1	0	
297	1	1	1	1	0	0	1	0	1	0	0	0	
298	0	1	0	1	1	1	0	0	1	0	1	1	
299	1	1	0	0	0	1	1	1	1	1	1	1	
300	0	0	1	0	1	0	0	1	1	0	1	1	
301	1	1	1	1	1	1	1	0	1	1	0	0	
302	0	0	0	1	1	0	0	0	1	0	0	1	
303	0	1	1	0	0	0	0	0	1	0	1	0	
304	1	1	0	1	0	1	0	0	1	1	1	1	
305	1	0	1	1	1	1	0	0	0	0	1	0	
306	1	1	0	1	1	0	0	0	1	0	0	0	
307	0	0	0	1	1	1	1	0	0	1	0	1	
308	0	1	0	0	0	0	1	0	1	1	1	0	
309	0	1	0	1	1	1	0	0	1	0	0	1	
310	1	0	0	0	1	0	1	1	0	0	1	1	
311	1	0	0	1	1	0	0	1	1	1	0	1	
312	0	0	1	1	1	0	1	1	0	0	1	1	
313	1	1	1	0	1	0	1	0	0	1	0	0	
314	0	0	1	1	0	1	1	0	0	0	1	0	
315	1	0	1	0	1	0	1	0	1	1	0	1	
316	1	1	1	1	1	0	0	1	1	1	0	0	
317	1	1	1	0	0	0	0	1	0	0	0	0	
318	1	0	1	0	0	0	1	0	0	0	0	0	
319	1	1	1	0	0	0	0	1	0	1	0	0	
320	0	1	1	1	0	0	0	0	0	1	0	0	
321	0	0	1	0	1	0	1	0	1	0	1	1	
322	0	1	1	0	0	0	1	1	0	0	0	1	
323	0	1	1	1	1	0	0	0	0	0	1	0	
324	0	0	0	1	0	0	0	1	0	0	0	1	
325	1	0	0	0	0	0	1	0	1	0	0	0	
326	1	0	0	0	1	1	0	0	1	1	1	0	
327	1	1	1	0	1	1	1	0	0	1	0	0	
328	0	1	0	1	1	0	0	0	0	1	0	0	
329	1	0	0	1	0	0	1	0	1	1	0	0	
330	1	0	0	0	0	1	0	0	0	1	0	0	
331	1	0	0	0	0	1	0	0	1	1	1	0	
332	1	0	0	0	0	1	1	1	1	1	1	1	
333	0	0	1	1	0	0	1	0	1	0	1	0	
334	1	1	0	1	0	0	1	1	0	0	0	0	
335	1	1	1	0	0	0	1	0	1	0	0	0	
336	0	0	1	0	0	0	0	1	1	0	0	0	
337	0	1	1	1	0	1	1	1	1	1	1	1	
338	1	0	1	1	0	0	1	0	1	1	0	1	
339	1	1	1	0	0	1	1	0	0	0	0	0	
340	0	0	0	0	1	0	0	0	1	1	1	0	
341	1	1	1	0	0	0	1	0	1	0	1	1	
342	1	1	1	1	1	1	1	1	1	1	1	1	
343	0	1	1	0	0	0	1	1	0	0	1	1	
344	1	0	1	0	1	1	1	0	1	1	1	1	
345	0	0	1	1	1	0	0	0	1	0	0	1	
346	0	1	1	0	0	1	1	0	1	1	1	1	
347	1	1	0	1	1	1	0	0	0	1	0	1	
348	1	1	0	1	0	0	1	0	0	0	1	0	
349	1	1	1	1	1	1	0	0	1	0	1	1	
350	1	0	1	0	1	1	1	0	1	1	0	1	
351	0	0	0	1	1	0	1	1	1	0	0	1	
352	0	1	0	0	1	0	0	1	1	1	1	0	
353	0	1	1	0	1	1	1	0	0	1	1	1	
354	1	1	1	0	1	0	1	0	1	0	1	1	
355	1	1	0	1	1	1	0	0	0	0	0	0	
356	0	0	1	1	0	1	1	0	0	1	0	0	
357	0	0	0	0	0	0	1	1	0	0	1	0	
358	0	0	0	1	1	0	1	0	0	0	0	1	
359	0	1	0	1	0	1	1	0	0	1	0	1	
360	0	0	0	1	1	0	0	1	1	1	1	1	
361	0	1	0	0	0	0	0	0	1	1	1	0	
362	0	1	1	0	0	1	0	1	1	1	1	0	
363	1	0	1	0	1	0	1	0	0	1	0	0	
364	0	1	1	0	0	1	1	1	0	0	1	1	
365	1	0	0	0	1	1	1	1	0	1	1	1	
366	1	1	0	0	1	1	0	1	1	1	1	1	
367	1	1	1	1	1	1	0	0	0	0	1	1	
368	1	1	0	0	1	0	1	1	0	1	1	1	
369	1	0	0	1	1	0	1	0	1	0	1	0	
370	0	1	0	0	1	1	0	1	0	1	1	1	
371	0	1	1	0	1	0	0	1	1	1	1	0	
372	0	0	0	1	0	0	0	0	1	1	1	1	
373	1	0	0	1	0	0	1	1	1	0	1	1	
374	1	0	0	1	0	1	1	0	1	1	1	0	
375	0	1	1	1	1	1	0	1	0	1	0	0	
376	0	0	0	1	0	1	0	1	1	1	1	1	
377	0	1	1	0	1	0	0	0	1	1	1	0	
378	1	0	0	1	0	0	0	1	0	1	0	1	
379	0	0	0	1	0	1	0	1	0	1	0	1	
380	0	0	1	1	1	0	1	0	1	0	0	1	
381	0	0	0	0	0	0	0	0	0	1	1	0	
382	0	1	0	1	0	0	1	1	0	0	0	0	
383	1	1	1	1	1	0	1	1	0	0	1	1	
384	0	1	1	1	0	0	0	1	0	0	0	0	
385	1	0	1	0	1	1	0	0	1	1	1	1	
386	0	0	0	1	0	1	1	0	0	0	1	1	
387	0	0	0	0	0	1	0	1	1	0	0	0	
388	0	1	0	1	1	1	1	1	1	0	0	1	
389	0	0	0	1	1	0	0	1	0	0	1	1	
390	1	0	0	0	1	0	1	1	0	0	0	1	
391	0	0	1	0	0	1	0	0	1	0	0	0	
392	0	1	0	0	1	1	0	1	1	1	0	1	
393	0	1	1	0	1	1	1	1	0	1	1	1	
394	0	0	0	0	0	1	0	1	1	1	0	0	
395	0	0	1	1	1	0	0	1	0	0	0	1	
396	0	1	0	1	1	1	1	0	0	0	1	1	
397	0	1	1	0	1	1	0	0	0	0	0	0	
398	1	0	1	0	1	1	1	0	1	1	1	1	
399	1	1	0	0	1	1	1	1	0	0	0	0	
400	1	0	1	1	1	0	1	1	0	0	1	0	
401	0	1	1	1	0	0	0	0	0	0	0	0	
402	1	0	0	0	1	1	0	0	1	1	1	0	
403	1	1	0	0	0	0	0	0	0	1	0	1	
404	0	1	1	0	1	1	1	0	1	1	0	1	
405	1	0	0	0	0	1	1	1	0	0	0	1	
406	0	1	0	0	1	1	1	0	0	1	1	1	
407	0	1	1	1	0	0	0	1	1	0	1	0	
408	1	1	0	1	1	1	1	1	1	0	1	0	
409	1	1	0	0	1	1	0	1	1	1	1	1	
410	0	0	0	0	1	0	1	0	0	1	1	0	
411	0	1	0	1	1	1	0	1	1	0	1	1	
412	0	1	0	0	0	1	0	1	1	1	0	1	
413	0	1	0	1	1	0	0	0	1	1	1	0	
414	0	1	0	0	1	1	0	1	0	1	1	1	
415	1	0	0	0	1	1	1	0	1	1	1	0	
416	0	0	1	0	1	1	0	1	1	1	1	1	
417	0	1	0	1	0	0	1	0	1	0	1	0	
418	0	1	0	1	1	1	1	0	1	1	0	1	
419	1	0	1	0	1	1	1	0	0	1	1	0	
420	1	1	1	1	1	1	1	0	0	1	1	1	
421	0	1	0	0	0	0	0	0	0	1	1	0	
422	1	0	1	1	0	0	0	0	0	0	0	0	
423	0	1	1	0	1	1	1	1	1	1	1	1	
424	1	0	0	0	1	0	0	0	0	1	1	0	
425	1	0	1	1	1	1	1	1	1	0	1	1	
426	1	1	1	1	1	0	1	1	0	1	0	0	
427	0	0	0	0	0	1	0	1	1	1	1	0	
428	0	1	1	0	0	1	0	0	0	1	0	0	
429	0	0	0	1	1	0	0	1	0	1	1	1	
430	0	0	0	0	1	0	1	0	1	0	1	0	
431	1	0	1	0	0	0	1	1	1	1	1	1	
432	0	1	1	1	0	0	1	0	1	1	1	1	
433	1	0	1	0	0	0	0	0	1	1	1	1	
434	0	0	0	0	1	0	0	0	1	1	1	0	
435	1	0	1	1	0	1	0	0	1	1	0	1	
436	0	1	0	1	1	1	0	1	1	0	0	1	
437	0	1	1	1	0	1	0	0	0	1	1	0	
438	1	0	0	1	1	1	0	0	1	1	0	0	
439	1	1	1	1	1	0	0	1	0	0	0	0	
440	0	1	1	1	0	0	0	1	1	0	0	0	
441	0	0	1	1	1	1	1	0	0	1	1	1	
442	1	0	1	0	0	1	1	0	0	1	1	0	
443	1	1	0	1	1	0	0	1	1	0	0	0	
444	1	1	1	1	0	1	1	1	0	1	0	0	
445	0	0	0	0	1	1	0	1	0	0	1	0	
446	0	0	0	1	0	1	0	1	0	0	1	1	
447	0	1	0	0	1	1	0	0	1	1	0	1	
448	0	1	0	1	0	0	1	1	1	1	1	0	
449	0	1	1	0	0	1	0	1	0	0	1	0	
450	0	0	0	1	0	1	1	1	0	1	0	1	
451	0	1	1	0	1	0	1	1	1	0	1	1	
452	1	1	0	0	0	0	0	0	0	0	1	0	
453	0	1	1	1	1	0	1	1	0	0	0	1	
454	1	0	0	1	1	0	1	0	1	0	0	0	
455	0	0	0	1	0	0	0	1	1	0	1	1	
456	1	0	1	1	1	1	1	1	0	0	0	0	
457	1	1	1	1	1	0	1	0	1	0	1	1	
458	1	0	1	1	0	1	1	0	1	0	1	1	
459	0	0	0	1	1	1	1	0	0	1	0	1	
460	1	0	1	0	1	1	1	1	0	1	1	0	
461	1	1	0	0	0	0	1	1	1	0	0	0	
462	1	0	0	0	0	0	1	1	1	0	0	1	
463	0	0	1	1	1	0	1	1	1	0	0	1	
464	1	0	1	1	0	1	0	0	1	0	0	1	
465	0	1	0	0	0	0	1	0	0	1	0	0	
466	1	0	1	1	0	1	1	1	1	0	0	1	
467	1	0	0	1	0	1	0	0	0	1	0	0	
468	1	0	1	0	1	0	0	0	0	0	0	0	
469	0	0	1	1	1	1	0	1	1	0	0	1	
470	0	1	1	1	0	1	0	1	1	0	1	0	
471	0	0	1	0	1	0	0	1	0	1	1	1	
472	1	0	0	0	0	0	1	1	0	1	1	1	
473	1	1	1	1	0	1	0	1	0	0	0	0	
474	0	0	0	1	0	1	0	1	1	1	1	1	
475	0	0	0	1	0	0	1	1	1	1	1	1	
476	1	1	1	0	0	1	0	1	0	1	0	0	
477	0	1	1	0	0	1	1	0	1	1	0	1	
478	1	0	1	0	1	0	0	0	1	1	1	1	
479	1	0	1	0	0	0	1	0	1	1	1	1	
480	1	0	0	1	0	1	0	0	0	0	1	0	
481	0	1	1	0	0	1	1	0	0	0	0	1	
482	0	1	0	0	1	0	1	0	0	1	0	0	
483	1	1	0	0	1	1	1	0	1	1	0	1	
484	1	1	0	1	1	0	1	1	0	1	1	1	
485	1	0	1	0	0	0	0	1	0	0	0	0	
486	1	1	0	0	1	0	1	1	1	0	1	0	
487	1	0	1	1	0	1	0	0	0	1	0	0	
488	0	0	1	1	1	0	1	1	1	0	1	1	
489	1	1	1	0	0	1	0	0	1	0	1	1	
490	0	0	0	0	0	0	0	0	0	1	0	0	
491	0	1	0	1	0	1	0	1	1	1	0	1	
492	0	0	1	0	1	0	1	0	0	0	1	1	
493	0	1	1	1	0	1	0	0	0	1	1	0	
494	0	0	0	0	1	0	0	1	1	1	1	0	
495	0	1	1	1	0	0	1	0	1	0	1	1	
496	0	1	0	0	1	0	0	1	0	0	0	0	
497	1	0	0	0	0	0	1	0	1	0	0	0	
498	1	1	0	0	1	1	0	1	1	1	0	1	
499	0	0	1	1	0	0	0	1	1	0	0	0	
500	1	1	1	0	1	0	0	1	0	1	1	1	
501	0	1	1	1	0	1	0	0	1	0	1	0	
502	0	1	1	1	0	0	0	0	1	1	1	0	
503	1	0	1	0	0	0	0	0	1	1	0	1	
504	1	1	0	0	1	1	1	0	1	1	0	1	
505	1	1	0	1	0	0	0	0	1	0	1	0	
506	0	0	0	0	1	1	0	1	1	0	1	0	
507	1	1	1	1	1	1	1	1	0	1	0	0	
508	0	1	0	0	0	1	0	0	0	1	1	1	
509	0	0	1	0	0	1	0	1	1	0	1	0	
510	0	0	0	0	1	0	0	0	1	0	0	0	
511	0	1	1	1	0	0	0	0	1	0	1	0	
512	1	1	1	0	1	0	0	1	0	0	0	0	
513	1	0	1	1	1	0	0	0	0	1	0	0	
514	1	1	1	0	1	0	1	0	0	1	0	0	
515	0	1	1	0	1	0	0	0	1	1	1	0	
516	1	0	1	0	0	1	0	0	0	1	1	0	
517	1	1	1	0	1	0	1	1	0	0	0	0	
